"ConflictId","ConflictType","ShareId","ItemId","Identity","ShareRights","NtfsRights","Severity","Message"
"dc724a9fe05e40e2a29580229746f4b3","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0ccd55cc8da040fdbf1f123f18e99fe1","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"90a1faadd5d74671b729ca960748bdf1","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0ccd55cc8da040fdbf1f123f18e99fe1","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"bdbe91133a2a4feaaa09cf84894d2643","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0ccd55cc8da040fdbf1f123f18e99fe1","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"7f365b6e4b7f43c1b608d3405cdc0ddd","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","f5ea9639f2ef47c291a3f8db450bd02c","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"7136f2e1115f4724ae40ffce310440f8","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","f5ea9639f2ef47c291a3f8db450bd02c","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"7e13709f5dd54868884549d18e5b88d0","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","f5ea9639f2ef47c291a3f8db450bd02c","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"213db19483534e53b33fc221909eb43e","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","f5ea9639f2ef47c291a3f8db450bd02c","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"4c5cd444d28a4f3988223198e9bbf415","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","f5ea9639f2ef47c291a3f8db450bd02c","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"1e21f9c1957b4a4caf72711517bd8cd6","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","f5ea9639f2ef47c291a3f8db450bd02c","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"590cdb477a494d20b396c3064ac31c8b","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","f5ea9639f2ef47c291a3f8db450bd02c","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"c80238e3e5d74214aa77a858cb83d2ff","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0479f202a7354678962c7e90a0e4a042","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"9a2b467ea1434cb58e340cf6f40d23ad","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0479f202a7354678962c7e90a0e4a042","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"882a470f2bfb4a47a455f149e752c6e4","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0479f202a7354678962c7e90a0e4a042","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"4bf9508a1174474c8932d914aa47a3ec","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0479f202a7354678962c7e90a0e4a042","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"defb823123d841a99385e1ab74672e73","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0479f202a7354678962c7e90a0e4a042","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"5d1be1754ad347c897001f323a236532","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0479f202a7354678962c7e90a0e4a042","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"9735c0bace6f49ca8ebbb631f9d41b70","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0479f202a7354678962c7e90a0e4a042","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"275342d4735a46e9869f09fe2f04a7a1","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","9f95d8c83ff14758aa75e6d81d9018cc","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"11b6b55cbd0445b9870a3cbb5bc7e021","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","9f95d8c83ff14758aa75e6d81d9018cc","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"324f9e3cf36e43b1af52e6c18cd20eb7","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","9f95d8c83ff14758aa75e6d81d9018cc","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"4e952b2a955949c2bd6708ee5686d49a","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","9f95d8c83ff14758aa75e6d81d9018cc","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"3ddc6d3aeb5f4ee3a6c86ac08454dad5","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","9f95d8c83ff14758aa75e6d81d9018cc","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"95f87cb7652947faa986e4d39ad16841","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","9f95d8c83ff14758aa75e6d81d9018cc","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"a8d342901f3b4f88a8ff6ee3d58c6105","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","9f95d8c83ff14758aa75e6d81d9018cc","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"905c8577e5134c4b9345ea191fcbd5df","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","09e3959fc98c49d2b3e0151a76187696","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"9b7b52ecec57428b9d35c240c5fc10c4","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","09e3959fc98c49d2b3e0151a76187696","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"6f78d6760236429eb1cfe2d61df4d6cb","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","09e3959fc98c49d2b3e0151a76187696","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"0ae1d3b45af9487b99a920c39040afed","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","09e3959fc98c49d2b3e0151a76187696","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"1aea379e1b654fa18a67e24d32193a4f","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","09e3959fc98c49d2b3e0151a76187696","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"069c136d6be740c5992b657b0d2f84c3","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","09e3959fc98c49d2b3e0151a76187696","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"7b291481fdd34936bfc4c4fef2bb98f0","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","09e3959fc98c49d2b3e0151a76187696","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"800d89d32e514531ba7c1eb02154fc93","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c1066ad5345f4e75bf502db7f22d7a4f","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e92149185a0547f79cbc48d1a0c166f6","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c1066ad5345f4e75bf502db7f22d7a4f","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"0a6349aa44254b5f85a71a8c234d1496","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c1066ad5345f4e75bf502db7f22d7a4f","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"782635c1186343a890f3091b11d78644","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c1066ad5345f4e75bf502db7f22d7a4f","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"c66525b922514963a84d27e781c713c5","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c1066ad5345f4e75bf502db7f22d7a4f","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"3789b2a5c6f5429583ed3ddcad4d6ca7","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c1066ad5345f4e75bf502db7f22d7a4f","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"c35eb408cdfe4b6189cb3145c74166f9","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","c1066ad5345f4e75bf502db7f22d7a4f","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"de75d0f45fd44aa380f3ede3a9e4ea96","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0240383787eb41e99784c8063bea49ed","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"013a9d95b8924cf7b4b3b0025bb3423d","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0240383787eb41e99784c8063bea49ed","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"f57eeb5a3f0e441782311019616b21e3","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0240383787eb41e99784c8063bea49ed","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"4ec4532b1b8646698bbef9f66e1b218c","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0240383787eb41e99784c8063bea49ed","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"fb5bcd2f52294667b6bcb1715a984642","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0240383787eb41e99784c8063bea49ed","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"932e474680024073a08ac0b7496ab247","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0240383787eb41e99784c8063bea49ed","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"8b690b6c7e6f494e99911ed2ef73035a","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0240383787eb41e99784c8063bea49ed","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"bae3dd4360e5454a8a4e414069470fb7","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","e116935a1f25419492905a05433bf7da","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"11e1687d21d2494a82abc952b87eaeef","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","e116935a1f25419492905a05433bf7da","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"bbee742ffd6542798117e8ef2bf96f74","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","e116935a1f25419492905a05433bf7da","NT AUTHORITY\SYSTEM","","268435456","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"0d58f3304bd047f19fc898e6e1858a9e","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","e116935a1f25419492905a05433bf7da","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"1d879eb353ad4eb7872b72f930f89518","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","e116935a1f25419492905a05433bf7da","NT AUTHORITY\Authenticated Users","","-536805376","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"dd13506366f047c98cc4abc8458c5abb","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","e116935a1f25419492905a05433bf7da","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e197e304abff482fad553bbcb33b0391","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","e116935a1f25419492905a05433bf7da","BUILTIN\Users","","-1610612736","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"74ca53281e8c473ea6515719232b717d","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","f19d21ec01ff4d6fa2c04e986dbe75e5","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"67cd444f403f4558a988df8ae108c6ba","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","f19d21ec01ff4d6fa2c04e986dbe75e5","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"dd2f0b2058cb4e87a629ea1b0c6c1bba","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","f19d21ec01ff4d6fa2c04e986dbe75e5","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e51af258937148aeb9e1a93108794335","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","f19d21ec01ff4d6fa2c04e986dbe75e5","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"972aef94641d41beaaabe696b22358c0","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","d169a2d99947484eb95c01d0c15989bd","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"973b32833f4c46489a58aea28e4f28bd","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","d169a2d99947484eb95c01d0c15989bd","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"14401e78225f47f8b0a65d3d6594ee65","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","d169a2d99947484eb95c01d0c15989bd","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"9b79e57d8e61471caf8c4cd2d4079f49","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","d169a2d99947484eb95c01d0c15989bd","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"ce8c263de6804e5c96ab4c3060f8053d","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","a4d383d31ea7485ba6eec0c93cacfc8a","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"06db7e341fa946ab906f694b8f665cf9","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","a4d383d31ea7485ba6eec0c93cacfc8a","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"ca8f596d850e4ec1956741454cf155d6","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","a4d383d31ea7485ba6eec0c93cacfc8a","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"3c124295e804465f825e58ee8aa4bcaa","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","a4d383d31ea7485ba6eec0c93cacfc8a","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"680503dfb1e844f0ad0b0b7cbca37faa","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","8fec2a58fabc433ba3fb81eedb1db4d3","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"48d7a1c1d9de4ac289a47676979b24c9","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","8fec2a58fabc433ba3fb81eedb1db4d3","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"e98f28615bb04cfc85f53a47865213bf","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","8fec2a58fabc433ba3fb81eedb1db4d3","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"bc1dce47cdf542ceae3b7147294dcfe0","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","8fec2a58fabc433ba3fb81eedb1db4d3","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"78465aeb772e4fb7aae491d0c44144a3","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","09ea31e225f5414ebb180dfd1126b48f","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"28d1820ac2b4477e9b80a1167c972808","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","09ea31e225f5414ebb180dfd1126b48f","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"97a2bc3a9ea144deacdc0de59dd50ebd","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","09ea31e225f5414ebb180dfd1126b48f","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"5c26750be08b4e87ad93713dd24442ee","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","09ea31e225f5414ebb180dfd1126b48f","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"211988cecb014a2daa04b960492fc06e","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","cacc6ed13d4e4e93b73d0d6dc7ff5406","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"8f9421deea294101bffb7c42d5ff3216","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","cacc6ed13d4e4e93b73d0d6dc7ff5406","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"9ade39e2b4ae4a118f01fa759c6f5637","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","cacc6ed13d4e4e93b73d0d6dc7ff5406","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"03c046a6409c4c46b3e80df0708099b5","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","cacc6ed13d4e4e93b73d0d6dc7ff5406","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"6a8304e7fe0440f8a35050a4bda4c4ce","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","a1755a77461043399b51d20bb5015dd2","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"aa0441723de64bc8ae26b653fe18a241","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","a1755a77461043399b51d20bb5015dd2","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"be68c87dc6574a8689480648f9622bc7","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","a1755a77461043399b51d20bb5015dd2","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"9e8d85870e8b4ff6ba840ddcc20c6ece","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","a1755a77461043399b51d20bb5015dd2","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"6dd90201f9cc4afe872c61fea1f2a87f","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","22c76f41bfda498c80bdffa0307966d3","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"f9e12b365d4a4f189e42620449dae921","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","22c76f41bfda498c80bdffa0307966d3","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"53302ef8eb3140979f684ca156f55454","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","22c76f41bfda498c80bdffa0307966d3","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"d9c5c1e26a8d430194a48ee5e61eec8e","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","22c76f41bfda498c80bdffa0307966d3","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"80ea3f21836d4131bba8cbac85341a28","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0299b568871c4feca5828fdaaef53d3f","LAB\SS-ENT-0002-Editors","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"85edf58870874db49d35fe86d6c94ac8","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0299b568871c4feca5828fdaaef53d3f","NT AUTHORITY\SYSTEM","","FullControl","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"ee388caeff574fa6890ff181ce6c6834","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0299b568871c4feca5828fdaaef53d3f","NT AUTHORITY\Authenticated Users","","Modify, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"b9cb679069134a25a904bfb93f75a832","NtfsIdentityMissingShareGate","share-WINSERVER-SSEnt0002","0299b568871c4feca5828fdaaef53d3f","BUILTIN\Users","","ReadAndExecute, Synchronize","High","NTFS grants rights to an identity that does not appear in the share-level permission gate."
"8b1ccb4f0dfe4eda965c33f3b1f38346","ShareIdentityMissingNtfsEntry","share-WINSERVER-SSEnt0001","","LAB\SS-ENT-0001-Readers","Read","","Info","Share-level rights exist for an identity that was not observed in NTFS ACL entries for this share."
"00eb6b7ae7954ac3b7d26731e58f587f","ShareIdentityMissingNtfsEntry","share-WINSERVER-SSEnt0002","","LAB\SS-ENT-0002-Readers","Read","","Info","Share-level rights exist for an identity that was not observed in NTFS ACL entries for this share."
